student_id,answer_id,subject_id,subject_name,Topic,Subtopic,q_text,q_image,q_text1,model solution,student answer,maximum_mark,mark_awarded,Mistake?,mistake category,topical skill level
181246,117172640,3,Science,Magnets,Recognise the magnetism of magnet is strongest at its poles,"<html><head></head><body><p>Based on Visa’s results, label the parts by writing W, X, Y and Z in the boxes provided below.</p></body></html>",https://attachment.srv.geniebook.com/api/v2/public/files/PatRMkgeBdB9Lzqa.svg,"<html><head></head><body><p>Based on Visa’s results, label the parts by writing W, X, Y and Z in the boxes provided below.</p></body></html>",<html><head></head><body><p>Note: W and Y are interchangeable.</p></body></html>,,2,1,y,No response,2
181246,118320958,3,Science,Magnets,Recognise a freely suspended magnet rest in a N-S direction,<html><head></head><body><p>In which direction will the compass be pointing after some time if it is left freely suspended?</p></body></html>,,<html><head></head><body><p>In which direction will the compass be pointing after some time if it is left freely suspended?</p></body></html>,<html><head></head><body><p><strong>North-South&nbsp;</strong></p></body></html>,The north- south position.,1,1,n,,2
181246,116971391,3,Science,Life Cycles of Plants and Animals,Recognise stages of animals that have a 4-stage life cycle,"The graph below shows the stages in the life cycle of an insect and
the length of time the insect remains at each stage of its life
cycle.<br>",images/qi/Default Folder/14711a_qsn_img_0_1615007014.png,"The graph below shows the stages in the life cycle of an insect and
the length of time the insect remains at each stage of its life
cycle.<br>",C,D,2,0,y,Animal life cycle,10
181246,116971223,3,Science,Life Cycles of Plants and Animals,Identify based on the characteristics of their life cycle*,Study the life cycles below.,images/qi/Default Folder/14673a_qsn_img_0_1614930369.png,Study the life cycles below.,D,C,2,0,y,Concept gap,10
181246,116481087,3,Science,Life Cycles of Plants and Animals,Recognise the stages in the life cycle of flowering plants,"The diagrams below show the stages of growth of a seedling. However, they are not arranged in the correct order.<br>",images/qi/Default Folder/14691a_qsn_img_0_1615362862.png,"The diagrams below show the stages of growth of a seedling. However, they are not arranged in the correct order.<br>",B,B,2,2,n,,10
181246,114366134,3,Science,Life Cycles of Plants and Animals,Recognise stages of animals that have a 3-stage life cycle,"<html><head></head><body><p style=""text-align:justify;"">Which of the following correctly shows the similarity and difference between the adult cockroach and its young?</p><table class=""ck-table-resized"" style=""width: 100%; border-style: none; border-collapse: collapse; border-color: black; border-width: 1px;"" align=""center""><colgroup><col style=""width:13.32%;""><col style=""width:42.41%;""><col style=""width:44.27%;""></colgroup><tbody><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;"">&nbsp;</td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;""><strong>Similarity</strong></p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;""><strong>Difference</strong></p></td></tr><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;""><p style=""text-align:center;"">(1)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Both have wings.&nbsp;</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">The adult cockroach moults while the young does not.</p></td></tr><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;""><p style=""text-align:center;"">(2)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Both can reproduce.</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">The adult cockroach has a pair of feelers but the young does not.&nbsp;</p></td></tr><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;""><p style=""text-align:center;"">(3)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Both have three pairs of legs.&nbsp;</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">The adult cockroach has wings but the young does not.&nbsp;</p></td></tr><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;""><p style=""text-align:center;"">(4)&nbsp;</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Both have three pairs of legs.&nbsp;</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">The young of the cockroach looks different from the adult.&nbsp;</p></td></tr></tbody></table></body></html>",,"<html><head></head><body><p style=""text-align:justify;"">Which of the following correctly shows the similarity and difference between the adult cockroach and its young?</p><table class=""ck-table-resized"" style=""width: 100%; border-style: none; border-collapse: collapse; border-color: black; border-width: 1px;"" align=""center""><colgroup><col style=""width:13.32%;""><col style=""width:42.41%;""><col style=""width:44.27%;""></colgroup><tbody><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;"">&nbsp;</td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;""><strong>Similarity</strong></p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;""><strong>Difference</strong></p></td></tr><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;""><p style=""text-align:center;"">(1)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Both have wings.&nbsp;</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">The adult cockroach moults while the young does not.</p></td></tr><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;""><p style=""text-align:center;"">(2)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Both can reproduce.</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">The adult cockroach has a pair of feelers but the young does not.&nbsp;</p></td></tr><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;""><p style=""text-align:center;"">(3)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Both have three pairs of legs.&nbsp;</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">The adult cockroach has wings but the young does not.&nbsp;</p></td></tr><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;""><p style=""text-align:center;"">(4)&nbsp;</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Both have three pairs of legs.&nbsp;</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">The young of the cockroach looks different from the adult.&nbsp;</p></td></tr></tbody></table></body></html>",C,D,2,0,y,Concept gap,10
181246,116971213,3,Science,Life Cycles of Plants and Animals,Identify stages in a 3-stage life cycle of insects*,"Which one of the following is the life cycle of grasshopper
correctly drawn?<br>",images/qi/Default Folder/14763a_qsn_img_0_1614935931.png,"Which one of the following is the life cycle of grasshopper
correctly drawn?<br>",D,A,2,0,y,Concept gap,10
181246,116971243,3,Science,Life Cycles of Plants and Animals,Identify stages in a 4-stage life cycle of insects*,"At which stage in a life cycle of a butterfly will it shed its old
skin?<br>
<br>
(1) egg<br>
(2) larva<br>
(3) pupa<br>
(4) adult",,"At which stage in a life cycle of a butterfly will it shed its old
skin?<br>
<br>
(1) egg<br>
(2) larva<br>
(3) pupa<br>
(4) adult",B,C,2,0,y,Animal life cycle,10
181246,116971529,3,Science,Life Cycles of Plants and Animals,Compare life cycles of different animals,"Based on the information given above, name one difference between
life cycles A and B.",,"Based on the information given above, name one difference between
life cycles A and B.","Any one of the following:<br>
<br>
Life cycle A has <b>4 stages</b> but life cycle B has only <b>3
stages</b>.<br>
<br>
Life cycle A <b>has a larva stage</b> as the young of the adult,
but life cycle B <b>has a nymph stage</b>.<br>
<br>
In life cycle A, the <b>young does not resemble the adult</b> but
in life cycle B, the <b>young resembles the adult</b>.",Life cycle A has four stages but Life cycle B has three stages.,1,1,n,,10
181246,116971312,3,Science,Life Cycles of Plants and Animals,Compare characteristics of stages in life cycle of animal*,The diagram below shows the life cycle of a cockroach.,images/qi/Science/97815_qsn_img_00.png,The diagram below shows the life cycle of a cockroach.,B,B,2,2,n,,10
181246,116971614,3,Science,Life Cycles of Plants and Animals,Understand the life cycle of plants & respective stages*,"Farmer Tan wants to grow corn in his farm. He wants to harvest the
corn as quickly as possible. Which corn type, X or Y should he
plant in his farm?",,"Farmer Tan wants to grow corn in his farm. He wants to harvest the
corn as quickly as possible. Which corn type, X or Y should he
plant in his farm?",Corn type <b>Y</b>.,Corn Y,1,1,n,,10
181246,108445691,3,Science,Life Cycles of Plants and Animals,Understand the germination process and the conditions*,"Rakesh made the following observations about the growth of a green
bean plant.<br>
<br>
<br>
<table style=""height: 152px; width: px; border-width: 1px;"" align=
""center"" frame=""border"" rules=""all"">
<tbody>
<tr>
<td align=""center"" style=""width: 50px"">Day</td>
<td align=""center"" style=""width: 150px"">Length of root (cm)</td>
<td align=""center"" style=""width: 160px"">Length of shoot (cm)</td>
<td align=""center"" style=""width: 150px"">Number of leaves</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">1</td>
<td align=""center"" style=""width: px"">0</td>
<td align=""center"" style=""width: px"">0</td>
<td align=""center"" style=""width: px"">0</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">2</td>
<td align=""center"" style=""width: px"">1</td>
<td align=""center"" style=""width: px"">0</td>
<td align=""center"" style=""width: px"">0</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">4</td>
<td align=""center"" style=""width: px"">2</td>
<td align=""center"" style=""width: px"">1</td>
<td align=""center"" style=""width: px"">0</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">6</td>
<td align=""center"" style=""width: px"">4</td>
<td align=""center"" style=""width: px"">4</td>
<td align=""center"" style=""width: px"">2</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">10</td>
<td align=""center"" style=""width: px"">6</td>
<td align=""center"" style=""width: px"">7</td>
<td align=""center"" style=""width: px"">4</td>
</tr>
</tbody>
</table>",,"Rakesh made the following observations about the growth of a green
bean plant.<br>
<br>
<br>
<table style=""height: 152px; width: px; border-width: 1px;"" align=
""center"" frame=""border"" rules=""all"">
<tbody>
<tr>
<td align=""center"" style=""width: 50px"">Day</td>
<td align=""center"" style=""width: 150px"">Length of root (cm)</td>
<td align=""center"" style=""width: 160px"">Length of shoot (cm)</td>
<td align=""center"" style=""width: 150px"">Number of leaves</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">1</td>
<td align=""center"" style=""width: px"">0</td>
<td align=""center"" style=""width: px"">0</td>
<td align=""center"" style=""width: px"">0</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">2</td>
<td align=""center"" style=""width: px"">1</td>
<td align=""center"" style=""width: px"">0</td>
<td align=""center"" style=""width: px"">0</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">4</td>
<td align=""center"" style=""width: px"">2</td>
<td align=""center"" style=""width: px"">1</td>
<td align=""center"" style=""width: px"">0</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">6</td>
<td align=""center"" style=""width: px"">4</td>
<td align=""center"" style=""width: px"">4</td>
<td align=""center"" style=""width: px"">2</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">10</td>
<td align=""center"" style=""width: px"">6</td>
<td align=""center"" style=""width: px"">7</td>
<td align=""center"" style=""width: px"">4</td>
</tr>
</tbody>
</table>",C,C,2,2,n,,10
